Screenshot_2021-02-11_at_12.53.02.png,pushups_up,1063.1144,477.1623,-1193.1283,1081.5219,436.327,-1211.6455,1094.1903,431.97977,-1211.8003,1107.2648,427.4987,-1211.9443,1040.0991,438.21707,-1207.3699,1026.8331,435.32858,-1207.3674,1013.6604,432.86295,-1207.3451,1132.946,387.57733,-1063.9584,995.3494,393.09415,-1038.48,1087.5957,469.97162,-1114.6329,1048.502,472.1567,-1107.9573,1252.7136,401.59354,-809.1426,910.46295,414.7719,-790.6253,1328.3856,612.12885,-728.82684,852.5713,632.4972,-774.8171,1404.454,852.6298,-763.9575,788.79834,856.8904,-796.3179,1449.4498,884.16595,-800.0977,749.7777,884.06775,-829.1809,1428.1764,892.75256,-853.8235,772.332,896.1262,-877.5242,1397.2504,887.27905,-786.32294,803.08484,890.20184,-820.1092,1164.1631,493.31146,7.68702,1012.5405,499.79453,-8.237566,1148.2179,603.6718,597.13464,1038.1877,605.59235,592.77545,1127.4198,633.39844,1210.0106,1068.9012,641.7286,1231.7283,1122.3994,620.13824,1273.5737,1075.3035,626.21423,1296.9927,1117.6368,716.6216,1148.5266,1082.688,726.60944,1166.363
Screenshot_2021-02-11_at_15.13.55.png,pushups_up,1088.2405,354.0208,-1472.3417,1107.8846,292.7349,-1474.3854,1125.9365,286.27316,-1474.6866,1144.0613,279.55225,-1474.9224,1063.1477,304.98517,-1417.6552,1049.5284,306.92435,-1417.5758,1035.7025,309.3992,-1417.5107,1198.3387,259.84888,-1317.3502,1052.3192,299.74493,-1067.1534,1147.2089,370.36285,-1405.0021,1094.5114,386.80817,-1332.9152,1446.8643,400.86368,-1236.3477,1079.3204,424.74008,-784.2808,1593.6318,752.8741,-1329.4071,1084.9069,726.52,-666.5621,1640.9456,1091.7627,-1409.5692,1059.7285,1039.8815,-702.48334,1679.6354,1159.1979,-1552.4955,1011.9049,1091.974,-714.47046,1624.6388,1162.6978,-1577.057,1028.6903,1100.1779,-822.80493,1602.8478,1140.92,-1425.3618,1073.3417,1087.6825,-749.53186,1614.0243,722.294,-167.50375,1440.9066,727.8789,169.23862,1743.621,827.4502,621.9804,1525.3988,830.09717,1002.3771,1828.0671,876.76746,1392.1904,1628.425,860.33276,1795.3561,1853.2197,871.8473,1462.0225,1661.3748,854.8757,1874.3038,1797.0885,967.01373,1288.2849,1585.7758,945.291,1779.1641
frame__eJBEYNKJ2Mo__0011475.jpg,pushups_up,2515.9858,1381.9958,258.1463,2554.9558,1355.2545,299.2597,2555.4248,1347.192,299.3816,2556.0757,1339.5303,298.89648,2553.5364,1359.4613,168.4626,2554.7456,1353.6676,168.46764,2555.8484,1348.11,168.27946,2545.7334,1288.4993,484.85858,2548.7676,1300.7986,-101.4662,2483.5012,1360.2863,344.75198,2483.8784,1364.24,173.34282,2311.7632,1207.8978,854.69025,2389.1064,1302.1737,-385.46826,2242.0125,1498.8246,985.2434,2322.499,1586.4259,-545.11426,2255.5671,1717.9104,703.5237,2326.668,1860.6696,-503.1559,2327.8843,1730.2916,766.1591,2405.0225,1902.2361,-625.2498,2327.9963,1757.3143,625.3689,2411.2373,1869.7722,-490.95166,2304.9834,1765.401,640.9782,2379.162,1863.97,-450.29507,1809.631,1208.0211,385.22656,1828.1938,1248.6827,-384.17725,1399.529,1429.481,411.68015,1421.9556,1464.6836,-306.91928,993.7185,1592.5276,588.3452,963.1817,1648.9792,-134.20975,908.96814,1596.5278,588.3723,869.07117,1645.0024,-145.56926,1005.9397,1754.2205,335.76657,981.79755,1838.6866,-446.30142
frame__48tN82L4nD0__0001821.jpg,pushups_up,2419.001,1521.3947,197.76236,2451.5415,1496.0463,238.10042,2451.6624,1488.8328,238.17766,2451.9255,1481.8304,237.90756,2450.2834,1499.6882,122.85478,2451.0144,1494.5459,122.864395,2451.668,1489.6365,122.72219,2439.3206,1439.8236,397.8424,2441.599,1449.8582,-118.98399,2389.156,1504.4438,272.5424,2389.418,1507.1871,121.31324,2218.5696,1375.534,736.58405,2295.1074,1458.8522,-375.35797,2132.2476,1632.7997,834.0138,2220.9072,1693.2205,-518.29877,2133.97,1819.728,537.1905,2205.9697,1939.933,-455.283,2206.9377,1816.8159,585.36786,2279.9954,1968.7618,-558.165,2212.0618,1847.7063,453.2848,2282.4517,1937.921,-428.17352,2189.7478,1860.0505,475.66443,2254.436,1933.9224,-401.6377,1783.2994,1403.9854,333.19876,1803.3696,1447.9064,-332.51703,1452.4465,1591.8569,451.5992,1461.9277,1600.5015,-212.66942,1113.0986,1700.1423,682.99316,1074.9,1730.9729,23.639706,1046.6512,1699.4989,694.45465,1000.9584,1729.0016,17.358824,1118.8246,1834.523,507.2317,1085.4312,1882.9934,-244.7333
frame__bleOTMDa3_4__0009809.jpg,pushups_up,1428.2522,743.1719,113.01568,1437.8362,726.5844,135.3643,1435.697,723.08734,135.4846,1433.6831,719.8103,135.32114,1440.4465,728.926,75.67144,1440.7974,726.7622,75.653755,1441.061,724.6788,75.57514,1417.8385,701.0419,224.23462,1429.0228,707.47876,-45.998516,1407.6287,738.80615,151.75693,1411.3545,741.12305,72.92379,1308.9963,707.4041,380.78146,1351.9062,718.77313,-184.54283,1337.2589,844.80994,451.35645,1359.9194,845.8971,-279.7615,1357.4594,940.45514,317.52362,1390.1957,955.5002,-267.53906,1386.5166,944.4581,337.9306,1428.8282,967.5488,-328.74936,1385.2615,949.02515,276.07245,1429.0709,953.3218,-270.72824,1376.2878,951.1747,288.31534,1414.2117,954.41394,-246.73965,1090.4067,703.3572,184.88849,1106.2399,705.3284,-184.36111,941.73114,812.3094,207.00589,949.5099,805.84375,-152.92087,794.3257,898.07904,306.23276,778.7145,901.28613,-69.29542,761.1863,902.968,307.2421,742.57965,904.7448,-73.05799,806.56995,963.52246,200.1218,793.1409,973.07477,-209.41414
frame__hglfthV89Zk__0001579.jpg,pushups_up,1298.1904,513.12775,-950.4193,1313.9342,484.35715,-940.19543,1317.2292,484.88968,-939.96436,1320.8538,486.01715,-939.9863,1297.4888,475.7325,-979.2925,1289.4302,468.95996,-979.5864,1281.1791,462.3357,-979.81555,1299.2006,468.74234,-758.94464,1248.6542,435.4494,-933.10815,1275.5613,524.6898,-865.7032,1259.328,512.2584,-916.34845,1262.9022,503.91995,-496.5774,1065.9342,482.96054,-870.1654,1295.3938,687.8579,-282.74365,985.35596,708.2613,-936.25836,1304.1173,867.982,-349.05908,1013.1996,906.6002,-1005.4889,1337.271,894.1952,-413.39868,1022.3716,941.68774,-1135.0161,1322.6112,896.3855,-498.02423,1058.9146,924.9695,-1133.8779,1292.0356,889.9384,-385.7191,1055.9963,917.1511,-1016.3347,960.9938,585.615,140.37389,870.766,561.87933,-140.12512,806.52167,672.324,591.26044,747.715,634.22253,382.9337,660.6418,667.72034,1200.9126,621.2121,677.95825,950.76355,631.3079,650.1302,1257.3776,591.41003,666.58167,1000.2727,637.1966,742.1089,1169.457,611.4654,766.6369,875.6612
frame___7i9ao_ajKw__0010609.jpg,pushups_up,1496.0054,609.1245,55.528927,1519.8192,592.87805,69.46528,1518.8466,588.866,69.67461,1518.0693,585.0822,69.51524,1521.4307,592.79755,-1.6429552,1522.9429,587.88446,-1.666755,1524.3247,583.1155,-1.797988,1506.9062,552.9895,160.1825,1515.6775,548.97815,-158.78418,1468.7904,595.5666,100.42188,1472.6885,593.6527,7.5511365,1342.744,535.4856,369.13226,1397.4019,535.62726,-314.96692,1302.7448,715.779,491.2076,1394.8721,750.0507,-422.90393,1313.7065,856.5426,372.87656,1427.7983,936.3036,-415.00055,1350.0988,860.7513,394.3592,1472.6992,958.0703,-492.81372,1355.1251,877.8584,309.84583,1473.7756,938.2024,-436.75848,1342.2191,881.21576,335.51007,1455.8207,934.9836,-393.6198,1004.4475,570.6577,208.7994,1007.29315,561.07855,-208.10866,753.1175,717.8996,255.74847,739.109,691.6403,-164.87341,512.1189,807.908,408.07053,451.0865,797.3155,-43.530907,463.83368,801.28436,412.07306,397.1838,793.2222,-55.8445,497.7407,918.2755,263.83105,439.16583,916.3312,-253.02733
frame__phPxIeAloOk__0004026.jpg,pushups_up,467.54675,593.79456,-204.04309,456.25443,568.75726,-245.24751,458.3492,564.08484,-245.23793,460.2792,559.12585,-245.37405,455.06223,572.5253,-178.43747,456.3081,570.9317,-178.44498,457.89,569.4593,-178.47136,486.94833,534.0118,-299.47034,482.00848,548.2871,0.7912063,498.96097,588.48334,-214.59517,497.3463,594.0699,-127.492676,630.42645,567.45905,-434.4526,652.2285,548.41656,273.5645,628.53735,795.9314,-542.25415,676.9654,751.63043,291.19885,634.48724,984.67505,-564.69336,668.2732,919.14417,110.146576,589.20575,1011.14014,-678.25635,617.76904,923.4566,110.64719,586.07874,992.4455,-600.0796,617.6793,933.42816,16.424774,604.1676,983.20374,-541.4933,637.47723,936.1634,64.911255,1021.07153,557.25494,-227.3927,1009.91235,554.4241,227.67746,1281.3785,729.9604,-131.34047,1265.1448,722.93585,225.6239,1542.0537,839.5587,-22.482111,1520.0989,832.51575,378.3544,1599.0555,826.9703,-20.660837,1571.9838,828.47424,386.33096,1519.8752,956.17633,-215.2329,1530.1549,940.7214,224.94049
frame__hnCg8x3xi8M__0009235.jpg,pushups_up,679.99963,679.05676,15.00044,661.05066,663.57263,-28.644297,661.33905,660.59106,-28.765999,661.56,657.2373,-29.016888,660.1351,662.5564,32.1752,659.9652,658.4852,32.232487,660.0564,654.4836,32.329395,672.8758,630.8795,-130.85344,669.28644,629.1207,146.41086,703.0015,670.5834,-13.151141,702.24927,669.0802,66.96219,786.30804,625.23395,-295.81445,822.40985,612.43475,369.8961,821.75366,803.7638,-393.12695,862.6069,787.1485,415.18222,842.0828,967.4929,-355.68744,861.53156,939.5741,232.06775,807.83374,987.5498,-431.6287,823.34015,946.4465,240.29317,802.9664,973.88074,-366.16776,815.54834,954.9357,160.48752,816.4641,966.73334,-331.85953,828.7856,958.2974,191.75365,1113.7876,647.9035,-209.0296,1119.8219,643.0695,209.2399,1350.9658,760.1918,-146.56824,1347.5055,763.5475,215.55896,1601.7902,855.50323,-67.96436,1584.0642,845.55426,316.69562,1653.9954,849.0987,-69.95628,1635.0623,842.4201,319.89816,1589.3262,948.36035,-231.99594,1580.6461,936.7949,187.85086
Screenshot_2021-02-11_at_12.11.49.png,pushups_up,1103.1969,748.6544,-1300.9362,1108.8228,713.9464,-1328.9448,1118.6791,707.97406,-1329.2096,1128.6655,701.82153,-1329.2478,1075.1488,724.4426,-1311.9625,1063.3937,725.2412,-1311.7125,1051.5237,726.3357,-1311.936,1136.9922,660.8051,-1201.4316,1022.40735,700.16504,-1115.5673,1120.3484,744.6246,-1226.5427,1091.7311,754.0554,-1201.5032,1251.1299,672.8422,-992.56854,961.9839,716.0927,-840.07214,1322.6516,885.1771,-971.64557,989.5073,894.58984,-640.0531,1273.2463,1087.5375,-1093.6213,1049.8804,1095.8108,-705.09106,1273.2018,1134.3125,-1207.1277,1036.0754,1134.0836,-749.6462,1241.3107,1119.2584,-1227.5721,1060.2648,1130.4263,-804.80884,1233.6812,1104.9552,-1107.2828,1079.5095,1115.2031,-726.37897,1260.526,872.63763,-85.985016,1127.4939,894.84534,86.500015,1305.9492,954.6649,573.74445,1189.1661,973.39984,779.4967,1327.6202,973.04095,1308.1265,1228.8342,975.2557,1571.833,1331.4774,967.6417,1376.0664,1243.6569,969.27826,1652.5226,1334.2103,1037.3433,1213.2499,1233.3511,1025.561,1507.9142
frame__mqwXyeCnkMI__0006613.jpg,pushups_up,1065.5759,668.3544,171.78098,1079.8693,652.82166,191.4184,1078.5497,648.9944,191.57863,1077.366,645.2784,191.44382,1081.833,655.7086,130.66754,1082.518,653.3966,130.70668,1083.163,651.119,130.65288,1068.3049,620.40234,280.02435,1076.4739,628.9127,6.338744,1047.4016,658.5733,212.385,1050.5707,661.66016,132.78722,956.41516,592.2414,443.27994,1009.0732,629.0033,-146.31317,925.55176,723.94214,536.58905,992.9914,768.306,-253.18938,935.2166,828.1052,450.94476,1001.71545,893.8056,-230.06514,967.6533,829.86176,484.37982,1038.0455,908.6797,-281.0103,968.8441,841.95154,420.20004,1038.7643,892.8243,-220.59729,956.4142,846.14386,423.34158,1023.20483,890.0795,-204.05623,735.57874,615.2127,179.48555,751.70374,636.91345,-178.96068,589.2189,735.47894,239.15753,591.4599,767.6611,-200.20784,418.76648,800.18195,304.2512,385.70856,814.94763,-229.89095,379.2566,801.559,307.22922,339.34604,806.5385,-243.27802,433.41132,864.0832,242.63318,402.80795,896.88617,-344.9314
Screenshot_2021-02-11_at_13.04.20.png,pushups_up,1366.4076,373.24258,-1801.4269,1392.1041,303.50537,-1780.496,1413.2234,299.9046,-1780.7528,1434.939,296.1314,-1780.6722,1328.1128,305.5733,-1783.9294,1304.5858,303.33334,-1784.0674,1281.0729,301.4212,-1783.8684,1458.2188,287.7329,-1467.0829,1241.6553,294.80133,-1472.8712,1404.0327,401.8713,-1671.7919,1325.2941,403.721,-1673.1191,1589.9891,453.90866,-1187.0049,1093.6466,482.85156,-1184.686,1731.6459,802.50507,-1301.9454,947.8469,846.46576,-1342.1283,1889.2699,1167.3795,-1495.3857,773.6293,1164.0172,-1492.0219,1962.045,1228.2917,-1587.4982,689.67224,1203.3336,-1541.7783,1923.5325,1234.7279,-1669.1038,707.6087,1207.247,-1644.0319,1875.6179,1217.4135,-1542.0829,759.7208,1197.0366,-1547.6313,1440.964,764.0963,20.554081,1230.9235,775.4928,-19.95484,1448.8488,963.18225,750.9082,1217.4757,980.625,772.0113,1404.0814,1071.1525,1569.8483,1195.252,1091.2706,1683.3518,1378.7772,1059.289,1646.9182,1193.7957,1085.4402,1771.346,1426.6631,1206.8456,1420.1223,1186.8263,1210.3412,1537.8088
frame__r_W49tWhVys__0025911.jpg,pushups_up,517.3644,642.5125,-391.45563,507.56738,612.9703,-402.79083,512.0031,605.5533,-402.66754,516.39355,597.91974,-402.58945,497.97415,626.9695,-355.9269,495.26996,629.7787,-355.9586,492.73773,632.86566,-356.03607,541.381,577.19434,-344.25867,508.34088,620.44165,-138.33922,550.79315,632.82495,-364.10446,537.76324,652.53094,-304.21863,665.1318,643.51904,-467.17435,635.24506,647.8327,153.95218,684.77185,853.2056,-564.0,637.5676,827.06104,144.89702,661.8696,1024.4813,-598.55554,611.8577,981.33624,-61.278435,636.7138,1043.8813,-703.9627,578.2805,995.9824,-83.632614,622.0682,1035.0591,-657.14667,581.5926,995.19965,-167.55605,634.2875,1025.3256,-587.30035,597.5911,991.5648,-106.00316,966.5116,735.3157,-192.95654,945.5798,748.5436,192.96802,1177.1409,858.8023,-191.71268,1151.0172,856.50244,170.93936,1408.6937,939.4172,-127.991684,1382.0497,917.8455,293.8208,1467.2628,936.0157,-138.06181,1433.534,921.0042,294.62427,1364.674,1031.1881,-333.82074,1353.2053,996.81384,151.66476
frame__ihCpHCvZ4Ok__0008474.jpg,pushups_up,512.4848,663.1821,-94.81791,488.01184,648.3613,-150.89165,487.60843,643.724,-150.83347,487.1627,638.6989,-151.04027,487.57022,648.7402,-78.64003,487.03976,644.86615,-78.521194,486.95004,641.0778,-78.49725,497.02045,600.7277,-275.15256,495.7315,605.9356,56.470745,538.6087,644.1625,-130.70038,538.4274,645.1803,-34.761707,629.4678,567.5585,-438.9236,639.4121,572.43726,286.3781,588.3916,777.4311,-619.25,617.6731,748.2319,374.97437,545.9107,948.28345,-626.6725,582.0546,880.6674,192.0297,492.47766,971.05896,-724.2917,532.4492,885.271,184.11542,490.71317,953.74146,-661.2091,529.5232,887.20886,105.367714,511.58597,947.7377,-607.7182,548.4,888.83856,149.10115,1009.6128,575.78613,-217.88464,1001.2761,589.09674,218.1583,1253.3224,715.1843,-164.09749,1233.0156,723.62384,292.91345,1504.7268,824.83264,-77.50981,1462.7485,783.89154,464.96445,1557.3005,822.57806,-77.46829,1507.635,777.24365,475.06784,1506.3574,927.3869,-241.04831,1490.462,867.8571,346.6548
